av,bv,desc,numOfComments,partsDict,pic,pubdate,related,title,viewseo
53309645,BV1Z441157Kg,叶音符直播 douyu.com\u002F12313\n主玩打野，每晚8点到凌晨2点,55,"{0: '1皇子vs剑圣25-5', 1: '2酒桶vs男枪18-1', 2: '3木木vs皇子19-4', 3: '4狗熊vs挖掘机25-3', 4: '5泰坦vs狮子狗14-6', 5: '6皇子vs龙龟22-1'}",http://i0.hdslb.com/bfs/archive/dfebf28c180241932e27c689baa6500c4686e79c.jpg,1558564504,"['一辈子好多把的核弹流泰坦，看到就是赚到，一Q千血，定海神勾', '虎牙tv沃李克狼人精彩集锦，血腥味让我失去理智，你，看上去很好吃', 'PDD19.5.23直播：健康作息（一脸严肃）', '小鱼Top5：老皇子多年单身超快手速！EQ闪撞飞5人瞬间爆炸', '【包桑】包包谈王源抽烟：一想到就气，别人抽烟就能上热搜，我恰根烟你们就截图给我举报了', '一R千血！这个版本也能核弹流皇子？意识+操作的完美结合体！', '真眼钓鱼法在线教学，核弹流木木R闪瞬间爆炸，一场纯粹的视觉盛宴', '一辈子一把的凯隐，看到就是赚到，当你看到我的时候你已经死了', '君克瑞文VS黄金小狗熊.杂志：他的伤害怎么这么高啊?', '【叶音符直播】叶音符直播精彩集锦第六期！叶师傅的操作秀！', '「叶音符」雷霆大大大狗熊 快让我抱抱！', '【主播真会玩八卦篇】79：恩静结婚和我李哥有什么关系？茄子毛子在线刀韩国玩家', '终极蛇皮之上帝视角之冰拳混分流老头  快乐就完事了  恶心死对面', '主播炸了素材库62：猴哥鹰愁涧大战小青龙  却遭暗算人龙两失', '【炫神】对面锤石的狗链子甩的这么熟练？！把小炫抽的不行了！', '「叶音符」23杀千伤泰坦！真就一键秒人这么方便？', '直播精彩操作&失误集锦#468 - LOL英雄联盟', '【叶音符直播】酒桶皇子木木螳螂 凯隐岩雀泰坦 06.17 周一', '最新版本野区刷野路线教学，永远比对面快一步，看到就是赚到', '包包欲甜不止！悠米中单，面具人烬也难救！', '锐不可挡：Letme退役纪录片《CIAO》', '提速，挂挡，极限吸血流人马，冲进人堆里面还能满血出来，就是这么残忍', '【叶音符直播】小丑蔚凯隐皇子 剑魔木木岩雀 06.12周三']",【叶音符直播】狗熊泰坦皇子 木木酒桶 05.22周三 （前半部分延缓放送）,11902
53496837,BV1o4411W7vd,叶音符直播 douyu.com\u002F12313\n主玩打野，每晚8点到凌晨2点,68,{0: '叶音符2'},http://i2.hdslb.com/bfs/archive/ff4b939b88ecb35eb9cf47db79ac5102f90dac7f.jpg,1558733348,"['【叶音符直播】皇子男枪人马梦魇，皇子EQ无视禁锢，男枪逆风翻盘  2018.05.02', '【叶音符】37杀不死皇子，钻三局屠杀 01.13周日', '当我有闪现的时候，我的EQ就不会空。现场示范皇子E技能BUG。', '世界第一：新“7”字EQ闪 皇子EQ100%击飞技巧', '无尽电刀太肉啦！1次不死，优秀的打野就是不会有死亡', '【叶音符直播】皇子梦魇，皇子五杀，梦魇W挡住皇子EQ完成单杀  2018.07.20', '一辈子好多把的核弹流泰坦，看到就是赚到，一Q千血，定海神勾', '【叶音符直播】皇子拳女酒桶螳螂 盲僧蜘蛛木木老鼠 01.23周四']",一辈子一把皇子来了，皇子EQ无视禁锢随手拈来，故意留Q不出，这波真的超细节,27257
53861043,BV1M4411W7ag,叶音符直播 douyu.com\u002F12313\n主玩打野，每晚8点到凌晨2点\n完整录播：av53863114 3p,104,{0: '叶音符3'},http://i0.hdslb.com/bfs/archive/6e26b9ced64e6652fdece5665ad8fde246ffbb31.jpg,1559029090,"['LOL：他7年玩了12000场人马，只需0.01秒血条消失,你对力量一无所知！', '一R千血！这个版本也能核弹流皇子？意识+操作的完美结合体！', '一辈子一把的凯隐，看到就是赚到，当你看到我的时候你已经死了', '「叶音符」魔宗人马伤害有多高？开局让一血，后期照样冲！', '「叶音符」五杀千速人马！秋名山车神重现江湖！', '「叶音符」复仇之战！五条腿人马疾速追杀！', '「叶音符」国服第一皇子！EQ闪信手拈来！', 'Faker打野人马： 开局一匹马 装备全靠抢【SilenceOB】', '一辈子一把皇子来了，皇子EQ无视禁锢随手拈来，故意留Q不出，这波真的超细节', '徐老师来巡山239：无限火力千速人马 不敌司机马腚被毁', '真眼钓鱼法在线教学，核弹流木木R闪瞬间爆炸，一场纯粹的视觉盛宴', '当我有闪现的时候，我的EQ就不会空。现场示范皇子E技能BUG。', '神超捡到宝了,陪玩点到一只神级声优 当场懵逼  你喜欢的声音我都有随意切换', '王者打野人马：肉的一B的同时伤害还高的课代表【SilenceOB】', '【叶音符直播】兰博金属皇子 瞎子酒桶人马 07.07 周日', '【叶音符直播】峡谷之巅新号冲王者 皇子人马男枪酒桶 木木死歌豹女泰坦梦魇 07.25 周四', '【叶音符直播】皇子劫小丑火男人马 龙女酒桶男枪蔚 10.23 周三', '【叶音符直播】铁男死歌木木凯隐皇子 06.20 周四', '【叶音符直播】人马皇子酒桶男枪木木 07.31 周三', '【叶音符直播】酒桶男枪木木 人马泰坦皇子 07.21 周日', '提速，挂挡，极限吸血流人马，冲进人堆里面还能满血出来，就是这么残忍', '0.1秒光速EQ闪抢大龙，对面：我们是被旗子抢龙了吗', '一套秒杀！飞天躲大+E惩杀人，美与凶残的极致！猪年需要一把精彩的蛛蛛打野', '【叶音符直播】龙女拳女豹女狮子狗 诺手皇子男枪奥拉夫 02.11周二', '【叶音符直播】死歌老鼠豹女瞎子 皇子酒桶人马 05.09 周四', '谁想的人马上单  选个诺手他拿什么跟我打？我这个Q3一般人做不到', '叶音符：双辅助也太给劲了吧？配合上我的征服者攻速鞋+三项不是等于无敌？']",千速人马一jio一个卡牌，两条腿怎么可能跑得过五条腿呢？被我看到你就已经死了,19610
53429215,BV1e4411L7BK,叶音符直播 douyu.com\u002F12313\n主玩打野，每晚8点到凌晨2点,27,"{0: '1狗熊vs狼人12-3', 1: '2EZvs泰坦21-3', 2: '3豹女vs瞎子19-3', 3: '4男枪vs皇子20-4', 4: '5木木vs瞎子9-1', 5: '6酒桶vs螳螂21-1', 6: '7螳螂vs凯隐22-7', 7: '8泰坦vs凯隐14-1', 8: '9男枪vs酒桶21-3', 9: '10人马vs剑圣16-5'}",http://i0.hdslb.com/bfs/archive/dfebf28c180241932e27c689baa6500c4686e79c.jpg,1558681520,"['【叶音符直播】泰坦皇子酒桶 木木人马男枪 07.22 周一', '【叶音符直播】VN男枪酒桶皇子 瞎子人马木木豹女 07.23 周二', '【叶音符直播】5杀皇子+5杀木木 01.24周四', '【叶音符直播】艾克梦魇皇子 酒桶木木豹女 07.20 周六', '【叶音符直播】螳螂豹女 瞎子木木 皇子卡牌老鼠 02.03周日', '史诗级舔狗！分奴劫：给您出骑士之誓，你是我大哥']",【叶音符直播】狗熊EZ男枪豹女 泰坦酒桶木木螳螂人马 05.23 周四,10417
53616081,BV1C4411s7zz,叶音符直播 douyu.com\u002F12313\n主玩打野，每晚8点到凌晨2点,46,"{0: '1男枪vs剑圣14-5', 1: '2螳螂vs武器21-3', 2: '3EZvs剑圣23-7', 3: '4狗熊vs皇子25-2', 4: '5瞎子vs螳螂20-3', 5: '6男枪vs皇子20-4', 6: '7皇子vs人马19-4', 7: '8凯隐vs木木22-4', 8: '9EZvs凯隐27-6', 9: '10泰坦vs人马19-6', 10: '11EZvs瞎子18-5', 11: '12男枪vs猪妹23-2', 12: '13酒桶vs皇子29-3'}",http://i0.hdslb.com/bfs/archive/ff2303f8e8e6f1e0bb1cfcb2922785c7dfd4ab91.jpg,1558821185,"['【极限走A向】极限走A详解', '史上最贱套路！人柱力流永动机教你如何让你的对手绝望', '千速人马一jio一个卡牌，两条腿怎么可能跑得过五条腿呢？被我看到你就已经死了', '【神超录像厅】2019.5.19 鳄鱼专场，昨天丢的五杀今天找回来了', '跑进科学95：峡谷最强套路炸弹人半图套盾流', '当你意识够好，就可以只用站在这里守株待兔，他们会过来送人头的', '一R千血！这个版本也能核弹流皇子？意识+操作的完美结合体！', '官方也没辙！你今天碰到的这英雄十个里九个是自瞄，不加入也要会自保（内附自瞄代码）', '双排vs五黑！感觉自己在打S9比赛，团战场面一度混乱', '【神超录像厅】2019.5.22 征服者AD小鱼人了解一下', '【神超录像厅】2019.5.26 和小改改打游戏惊现直男尬聊+激情献唱', '【君克】81胜率电耗子吓得杂志毖毖发抖，带不灭绝非等闲之辈。', '最新版本野区刷野路线教学，永远比对面快一步，看到就是赚到', '包桑峡谷之巅再遇逆风局局长：锐雯，玩得什么啊！', '【神超录像厅】2019.5.20 行窃预兆凯南，天雷滚滚', '神超 2019.5.26 录播 今天找比心小姐姐打游戏~', '【无月一周秀】43：五抓一被泽拉斯团灭，无月遇A不出来的脑血栓AD', '录播：白银飞诺手19\\u002F05\\u002F25', '「叶音符」C位出道几何虾！掏出三相之力就开始不当人', '主播买杀人书被嘲讽？最后25层打脸啪啪响', '变态龙龟！AD：这个龙龟怎么滚过来磕两下头就把我秒了？', '「叶音符」打野EZ秒人流 抬走抬走不客气！', '【叶音符直播】叶音符直播精彩集锦第六期！叶师傅的操作秀！', '【虎牙-张嘉文】2019.5.23', '小鱼Top5：老皇子多年单身超快手速！EQ闪撞飞5人瞬间爆炸', '【C微混否】03.  余小C剑魔终极奥义   天蓬下凡', '「叶音符」叶氏老字号，桶桶品质高！', '【神超录像厅】2019.5.21 我的塔姆杀起人来队友都不放过']",【叶音符直播】EZ狗熊男枪凯隐 皇子瞎子螳螂酒桶 05.25 周六,15566
55226906,BV1M4411K7RL,叶音符直播 douyu.com\u002F12313\n主玩打野，每晚8点到凌晨2点,25,"{0: '1剑魔vs瞎子12-3', 1: '2狼人vs瞎子21-4', 2: '3凯隐vs老鼠28-0', 3: '4皇子vs男枪24-2', 4: '5EZvs皇子13-5', 5: '6酒桶vs剑圣9-0', 6: '7八方旅人+皇子vs人马17-1', 7: '8八方旅人+凯隐vs寡妇23-7', 8: '9八方旅人+木木vs剑圣22-2', 9: '10皇子vs寡妇10-0', 10: '11八方旅人+狼人vs猪妹23-12'}",http://i0.hdslb.com/bfs/archive/421052fbd816d171e5e194c99bcf0905a9559abf.jpg,1560202699,"['「叶音符」整点花活？剑魔打野真香！', '叶音符半肉暴击流诺手打野，暴扣！有生之年一辈子仅这一次', '【叶音符直播】兰博梦魇酒桶木木 瞎子皇子凯隐豹女 07.17 周三', '『青钢影最强细节』最具观赏性青钢影是怎么练成的？先把花式横扫练个100遍！', '「叶音符」新铁男打野！太强了，赶紧学了上分！', '【叶音符直播】瑞兹梦魇金属凯隐 皇子螳螂酒桶 06.25 周二', '「叶音符」狼人打野二合一，场均22分表现亮眼！', '「叶音符」斩断与剑魔的羁绊，只有蓝凯才是信仰！', '【叶音符直播】狮子狗末日男枪凯隐 EZ皇子瞎子酒桶木木 06.04 周二', '【叶音符直播】岩雀狼人剑魔 木木皇子酒桶 06.11 周三', '【叶音符直播】艾克梦魇蔚皇子 酒桶凯隐瞎子人马 07.10 周三', '【叶音符直播】新版铁男木木瞎子 凯隐皇子酒桶 06.18 周二', '10分钟包学会碾压钻石以下秒人流打野皇子全攻略', '最新版本野区刷野路线教学，永远比对面快一步，看到就是赚到', '【叶音符直播】铁男死歌木木凯隐皇子 06.20 周四', '【叶音符直播】凯隐瞎子皇子金属 豹女大虫子木木 06.24 周一', '【叶音符直播】黄金矿工铁男皇子凯隐 豹女酒桶瞎子 06.19 周三', '电棍复盘IG-V5：凯隐选的太扯，Theshy问题太多', '【叶音符直播】梦魇酒桶皇子 木木凯隐瞎子 07.03 周三', '【叶音符直播】死歌皇子瞎子 豹女酒桶木木人马 05.07 周二', '【叶音符直播】人马皇子剑魔 狮子狗酒桶豹女木木 04.05周五', '【叶音符直播】大虫子梦魇金属凯隐 豹女皇子酒桶木木 06.26 周三', '【7M直播记】0130.魔腾思维清晰零失误伤害第一，狼人确认皇子EQ紧跟不舍！剑魔惜败！', '【叶音符直播】瑞兹梦魇人马酒桶 皇子凯隐木木 07.04 周四', '「叶音符」出现了，剑魔打野！那舞蹈一般的剑术，宛如天x下凡！', '【叶音符直播】梦魇豹女剑魔皇子 酒桶木木杰斯凯隐 08.04 周日', '【叶音符直播】云顶之奕梦魇皇子酒桶凯隐 人马木木男枪 07.16 周二', '【叶音符直播】云顶之奕铁男凯隐皇子 木木酒桶瞎子 06.22 周六', '【叶音符直播】29杀皇子开门红，我叶音符没有开挂 01.23周三', '【叶音符直播】EZ金属泰坦皇子 木木酒桶瞎子凯隐 06.23 周日', '【叶音符直播】梦魇金属人马皇子 凯隐瞎子木木酒桶 06.27周四', '【叶音符直播】剑圣奥拉夫螳螂 酒桶凯隐皇子 千珏瞎子老鼠 02.22周五', '【叶音符直播】合金弹头2全流程狮子狗兰博男枪 梦魇皇子酒桶人马豹女凯隐 07.08 周一', '王者千珏教你99%的人不知道的超强开局套路，老手必学。', '【叶音符直播】酒桶男枪木木 人马泰坦皇子 07.21 周日']",【叶音符直播】狼人剑魔凯隐皇子 EZ木木酒桶 06.10 周一,16089
55319931,BV194411A7Dh,叶音符直播 douyu.com\u002F12313\n主玩打野，每晚8点到凌晨2点\n完整对局：av55320270 p3,28,{0: '叶1'},http://i1.hdslb.com/bfs/archive/56d26e66f0d0f4c5f01e26fb88747119b0e89445.jpg,1560312020,"['31号机呼叫网管！', '16号机呼叫网管！＜发呆哥特辑＞', '29号机呼叫网管！', '22号机呼叫网管！', '叶音符之德玛西亚皇子的技巧、精髓与炫酷。', '11号机呼叫网管', '进来学透视，9分钟让剑圣出门暴毙6次，29杀戒网瘾', '17号机呼叫网管＜催泪特辑＞', '39号机呼叫网管！', '【叶音符录播】一辈子一把杰斯打野，叶师傅3.9日直播录像', '13号机呼叫网管', '19号机呼叫网管＜DOTA特辑＞', '「叶音符」岩雀打野二合一，瞬间融化不当人！', '叶音符：20秒一个R，一个R瞬间融化AD，这个英雄发育起来简直无解', '真眼钓鱼法在线教学，核弹流木木R闪瞬间爆炸，一场纯粹的视觉盛宴', '无尽电刀太肉啦！1次不死，优秀的打野就是不会有死亡', '一辈子好多把的核弹流泰坦，看到就是赚到，一Q千血，定海神勾', '一辈子一把男枪，恶霸流反野教学，享受穿甲带来的秒杀快感', '笑出猪叫，王者打野完美融入人机分段，一把游戏够半期主播真会玩']",一辈子一把系列，刷野Gank教科书，四杀呼叫网管惨遭打脸，哦，那没事了!,16927
55320970,BV1d4411A7oy,叶音符直播 douyu.com\u002F12313\n主玩打野，每晚8点到凌晨2点\n完整对局：av54509994 p5,52,{0: '叶2'},http://i1.hdslb.com/bfs/archive/91f982db22f050b37bb03d18138a1ad476a0ae63.jpg,1560285954,"['「叶音符」最强皇子二合一！双打野又怎样？', '「叶音符」26杀最强皇子！打四个都不带掉血的？', '【叶音符】皇子精髓技巧：开团、EQ闪、瞬R免控…(探索皇子最强之道③) 《纯干货值得收藏》', '「叶音符」最强皇子一保四，跟着我走有肉吃', '「叶音符」六杀最强皇子！被反蓝？你也有今天', '一辈子一把男枪，恶霸流反野教学，享受穿甲带来的秒杀快感', '叶音符：20秒一个R，一个R瞬间融化AD，这个英雄发育起来简直无解', '被对面认出来了怎么办，给他一波五杀加\\u002Fmute all警告，叶音符基操，勿6', '最新版本野区刷野路线教学，永远比对面快一步，看到就是赚到', '你逗我！？腾讯心悦会员玩皇子居然隐藏3大特权', '真眼钓鱼法在线教学，核弹流木木R闪瞬间爆炸，一场纯粹的视觉盛宴', '叶音符：什么叫版本之子？64固定护甲穿透的同时满攻速，杀人真的比刷野简单！', '一辈子好多把的核弹流泰坦，看到就是赚到，一Q千血，定海神勾', '「叶音符」这人也太强了！居然连皇子都会玩？！', '无解连招E闪几何桶，吹瓶伏特加，100%包会', '叶音符：说出来你可能不信，这英雄刷野比木木蜘蛛还快，伤害不是一个量级', '秒杀的艺术，二十杀不死核弹流泰坦，超稳打法，笋干谬杀', '当你意识够好，就可以只用站在这里守株待兔，他们会过来送人头的', '你被单杀就怪打野，你怎么不去找个24小时的保镖啊，没你我们不一样赢，挂机纯弟弟行为', '一辈子一把系列，刷野Gank教科书，四杀呼叫网管惨遭打脸，哦，那没事了!', '「叶音符」24杀灵动皇子！飞天吕布超长滞空~', '一辈子一把的凯隐，看到就是赚到，当你看到我的时候你已经死了', '【叶音符直播】叶音符直播精彩集锦第五期，四杀五杀都是基本操作！', '「叶音符」国服第一皇子！EQ闪信手拈来！', '五杀畜生打野，38杀一秒结束团战，抓到发条双手离开键盘', 'K头宗师叶音符在线教学，EQ+A+R教科书连招爆炸伤害拿下三杀', '0.1秒光速EQ闪抢大龙，对面：我们是被旗子抢龙了吗', '天使现在好强，被人开发出打法了，但是并不影响我一骑当千！', '核弹流酒桶，你就是躲泉水里面又有什么用呢？巅峰科比化身巅峰纳什？', '无尽电刀太肉啦！1次不死，优秀的打野就是不会有死亡', '「叶音符」20杀透视皇子！这主播开东西了吧？', '排位日常，己方血崩的超鬼上单vs敌方超神的怪物上单，我们什么场面没见过']",一R千血！这个版本也能核弹流皇子？意识+操作的完美结合体！,29315
55320270,BV194411A7Xa,叶音符直播 douyu.com\u002F12313\n主玩打野，每晚8点到凌晨2点,21,"{0: '1狼人vs瞎子14-7', 1: '2剑魔vs龙龟19-4', 2: '3岩雀vs皇子22-3', 3: '4皇子vs扎克24-6', 4: '5木木vs龙龟34-3', 5: '6酒桶vs猪妹24-6', 6: '7木木vs武器18-1', 7: '8岩雀vs皇子15-2', 8: '9皇子vs龙龟21-4', 9: '10酒桶vs瞎子13-3'}",http://i0.hdslb.com/bfs/archive/ff2303f8e8e6f1e0bb1cfcb2922785c7dfd4ab91.jpg,1560285951,"['「叶音符」整点花活？剑魔打野真香！', '「叶音符」狼人打野二合一，场均22分表现亮眼！', '【叶音符直播】小丑蔚凯隐皇子 剑魔木木岩雀 06.12周三', '【叶音符直播】剑圣奥拉夫螳螂 酒桶凯隐皇子 千珏瞎子老鼠 02.22周五', '【叶音符直播】死歌皇子瞎子 豹女酒桶木木人马 05.07 周二', 'TheShy剑魔：2019年羞男终于出山 TheShy剑魔天下第一！【SilenceOB】', '【叶音符直播】新版铁男木木瞎子 凯隐皇子酒桶 06.18 周二', '【叶音符直播】凯隐瞎子皇子金属 豹女大虫子木木 06.24 周一', '【叶音符直播】猛男打野1夜3次......5杀 18.12.30周日', '从入门到精通——狼人打野教学专题第二期！', '【叶音符直播】人马皇子剑魔 狮子狗酒桶豹女木木 04.05周五', '【叶音符直播】瑞兹梦魇金属凯隐 皇子螳螂酒桶 06.25 周二', '【叶音符直播】狮子狗末日男枪凯隐 EZ皇子瞎子酒桶木木 06.04 周二', '【叶音符直播】打野赵信皇子，赵信五杀被抢，皇子猛男打野1V2 2018.09.23', '【叶音符直播】1年1把的奥拉夫，看到就是赚到  18.12.23周日', '【叶音符直播】梦魇豹女剑魔皇子 酒桶木木杰斯凯隐 08.04 周日', '【艾尔剑魔】对线剑姬 25-0-3 对面打野没有红 各种极限反杀 队友对手疯狂刷6 1v5拿下游戏！', '【叶音符直播】皇子艾克诺手龙女 酒桶螳螂蜘蛛奥拉夫 挖石油 02.18周二', '【叶音符直播】云顶之奕铁男凯隐皇子 木木酒桶瞎子 06.22 周六', '【叶音符直播】蒙多男枪凯隐蜘蛛 皇子人马酒桶 08.20 周二', '【叶音符直播】大虫子梦魇金属凯隐 豹女皇子酒桶木木 06.26 周三', '【上分英雄海沙皇篇】斗鱼暴走的银剑君丶6.10直播收录！', '【叶音符直播】打野皇子对木木对猴子，男枪对蔚  2018.09.20', '【叶音符直播】狗熊梦魇人马皇子酒桶 07.30 周二', '「叶音符」野区执法官蔚！数学鬼才，好久不见~', '【叶音符直播】狮子狗奎因瞎子 螳螂皇子酒桶木木 04.30 周二', '【叶音符直播】凯隐木木皇子酒桶 豹女人马瞎子 07.28 周日']",【叶音符直播】岩雀狼人剑魔 木木皇子酒桶 06.11 周三,10485
55417240,BV1s4411P7nt,叶音符直播 douyu.com\u002F12313\n主玩打野，每晚8点到凌晨2点,43,"{0: '1小丑vs盲僧22-4', 1: '2凯隐vs武器16-4', 2: '3岩雀vs螳螂25-3', 3: '4蔚vs剑圣19-5', 4: '5剑魔vs皇子18-5', 5: '6皇子vs剑圣22-2', 6: '7木木vs豹女24-1', 7: '8凯隐vs岩雀27-1', 8: '9皇子vs酒桶16-3'}",http://i0.hdslb.com/bfs/archive/12b70008cb0d949e3d97469789a50b8117f09402.jpg,1560372677,"['【叶音符直播】凯隐瞎子皇子金属 豹女大虫子木木 06.24 周一', '【叶音符直播】打野巨魔，叶师傅英雄池+1，小丑皇子五杀  2018.04.07', '【叶音符直播】男枪岩雀瞎子酒桶 木木皇子人马 06.13 周四', '【叶音符直播】岩雀狼人剑魔 木木皇子酒桶 06.11 周三', '【叶音符直播】新版铁男木木瞎子 凯隐皇子酒桶 06.18 周二', '【叶音符直播】玩小丑和小鱼人斗智斗勇 18.12.26周三', '【叶音符直播】皇子小丑男枪，小丑双盒显威杀刀妹，皇子压赵信六级  2018.06.26', '【叶音符直播】一千把功力的小丑，见识一下 18.12.20周四', '【叶音符直播】小丑29杀，本日最佳 19.01.04周五', '【叶音符直播】梦魇豹女剑魔皇子 酒桶木木杰斯凯隐 08.04 周日', '【叶音符直播】云顶之奕铁男凯隐皇子 木木酒桶瞎子 06.22 周六', '【叶音符直播】狼人剑魔凯隐皇子 EZ木木酒桶 06.10 周一', '【叶音符直播】瑞兹梦魇金属凯隐 皇子螳螂酒桶 06.25 周二', '【叶音符直播】剑圣奥拉夫螳螂 酒桶凯隐皇子 千珏瞎子老鼠 02.22周五', '最新版本野区刷野路线教学，永远比对面快一步，看到就是赚到', '【叶音符直播】人马皇子酒桶男枪木木 07.31 周三', '【叶音符直播】5杀皇子+5杀木木 01.24周四', '【叶音符直播】小丑老鼠潘森酒桶 梦魇木木豹女螳螂皇子 08.27 周二', '【叶音符直播】大虫子梦魇金属凯隐 豹女皇子酒桶木木 06.26 周三', '「叶音符」整点花活？剑魔打野真香！', '【叶音符直播】皇子瞎子螳螂小丑 木木狮子狗酒桶男枪梦魇 09.15 周日', '【叶音符直播】凯隐螳螂小丑皇子 男枪寡妇死歌狮子狗人马 09.12周四', '【叶音符直播】VN男枪酒桶皇子 瞎子人马木木豹女 07.23 周二', '【叶音符直播】蒙多男枪凯隐蜘蛛 皇子人马酒桶 08.20 周二', '【叶音符直播】龙女梦魇豹女木木 皇子酒桶瞎子人马凯隐 06.30 周日', '【叶音符直播】扎克EZ男枪皇子 酒桶木木人马 06.05 周三']",【叶音符直播】小丑蔚凯隐皇子 剑魔木木岩雀 06.12周三,17978
